Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,10.04,10.388571,10.018571,10.32,10.32,29213800
2012-01-04,10.335714,11.567143,10.258571,11.492857,11.492857,100489900
2012-01-05,11.345714,11.694286,11.04,11.328571,11.328571,86552900
2012-01-06,11.302857,12.471429,11.242857,12.327143,12.327143,125610800
2012-01-09,12.801429,14.235714,12.448571,14.025714,14.025714,214073300
2012-01-10,14.257143,14.262857,13.214286,13.69,13.69,146335000
2012-01-11,13.57,13.657143,13.064286,13.164286,13.164286,87148600
2012-01-12,13.211429,13.338571,12.742857,13.164286,13.164286,61243000
2012-01-13,13.067143,13.792857,12.885714,13.482857,13.482857,88839100
2012-01-17,13.714286,13.978571,13.475714,13.531429,13.531429,58832200
2012-01-18,13.311429,14.131429,13.178571,14.077143,14.077143,66091200
2012-01-19,14.237143,14.942857,14.237143,14.78,14.78,78789900
2012-01-20,14.657143,14.967143,14.241429,14.32,14.32,53860800
2012-01-23,14.101429,14.231429,13.371429,13.422857,13.422857,61086900
2012-01-24,13.157143,13.527143,13.068571,13.238571,13.238571,41929300
2012-01-25,13.242857,13.642857,13.092857,13.577143,13.577143,77953400
2012-01-26,16.271429,17.052856,16.008572,16.572857,16.572857,158944100
2012-01-27,16.542856,17.712856,16.325714,17.684286,17.684286,102228700
2012-01-30,17.822857,18.497143,17.602858,17.918571,17.918571,105826000
2012-01-31,17.855715,17.927143,16.821428,17.171429,17.171429,84273700
2012-02-01,17.344286,17.678572,16.892857,17.567142,17.567142,52306800
2012-02-02,17.642857,17.964287,17.464287,17.714287,17.714287,41126400
2012-02-03,17.857143,18.212856,17.620001,18.061428,18.061428,46788000
2012-02-06,17.602858,18.657143,17.407143,18.464287,18.464287,81617200
2012-02-07,18.389999,19.061428,18.115713,18.268572,18.268572,81435200
2012-02-08,17.981428,18.19857,17.632856,17.714287,17.714287,51012500
2012-02-09,17.772858,18.139999,17.450001,17.834286,17.834286,40514600
2012-02-10,17.72143,18.035713,17.552856,17.704287,17.704287,33901000
2012-02-13,17.852858,17.854286,16.875713,16.9,16.9,52550400
2012-02-14,16.998571,17.75,16.935715,17.581429,17.581429,52407600
2012-02-15,17.661428,17.902857,17.298571,17.437143,17.437143,37126600
2012-02-16,17.45857,17.732857,17.142857,17.415714,17.415714,40575500
2012-02-17,17.447144,17.552856,17.15,17.407143,17.407143,25934300
2012-02-21,17.692858,18.021429,16.668571,16.771429,16.771429,80490900
2012-02-22,16.415714,16.428572,15.505714,16.057142,16.057142,93191700
2012-02-23,15.935714,16.307142,15.88,16.14143,16.14143,39762100
2012-02-24,16.125713,16.27857,15.9,15.952857,15.952857,27089300
2012-02-27,15.435714,15.77,15.234286,15.63,15.63,45077900
2012-02-28,15.487143,16.41,15.442857,16.188572,16.188572,42196700
2012-02-29,16.154285,16.27,15.68,15.818571,15.818571,37569000
2012-03-01,15.585714,16.238571,15.502857,16.107143,16.107143,36876000
2012-03-02,16.07,16.834286,15.942857,16.442858,16.442858,40653200
2012-03-05,16.385714,16.645714,15.815714,15.83,15.83,27605200
2012-03-06,15.641429,15.654286,15.142857,15.304286,15.304286,32221700
2012-03-07,15.92,15.92,14.647143,15.027143,15.027143,76797000
2012-03-08,15.135714,15.491429,14.857143,15.438571,15.438571,45752700
2012-03-09,15.285714,15.751429,15.092857,15.59,15.59,37167200
2012-03-12,15.392857,15.821429,15.078571,15.171429,15.171429,34559700
2012-03-13,15.411429,15.614286,15.021429,15.192857,15.192857,30739800
2012-03-14,15.117143,15.135714,14.7,15.035714,15.035714,36208200
2012-03-15,15.05,15.807143,15.0,15.738571,15.738571,40880000
2012-03-16,15.751429,15.958571,15.365714,15.708571,15.708571,37198700
2012-03-19,15.644286,16.428572,15.544286,16.332857,16.332857,37095100
2012-03-20,16.272858,16.678572,16.158571,16.431429,16.431429,31507700
2012-03-21,16.571428,17.27,16.517143,17.157143,17.157143,47321400
2012-03-22,17.147142,17.639999,16.838572,16.96143,16.96143,42754600
2012-03-23,17.062857,17.311428,16.758572,17.17,17.17,37734200
2012-03-26,17.370001,17.455713,17.021429,17.427143,17.427143,32428200
2012-03-27,17.44857,17.638571,17.219999,17.238571,17.238571,24382400
2012-03-28,17.178572,17.285713,16.905714,16.972857,16.972857,22874600
2012-03-29,16.847143,16.941429,16.142857,16.435715,16.435715,32632600
2012-03-30,16.501429,16.755714,16.311428,16.434286,16.434286,29270500
2012-04-02,16.4,16.4,16.014286,16.281429,16.281429,26645500
2012-04-03,15.831429,16.321428,15.678571,16.137142,16.137142,46004700
2012-04-04,15.947143,16.078571,15.7,15.751429,15.751429,20766200
2012-04-05,15.705714,15.944286,15.617143,15.785714,15.785714,22763300
2012-04-09,15.537143,15.668571,15.232857,15.24,15.24,22637300
2012-04-10,15.331429,15.4,14.542857,14.56,14.56,35105000
2012-04-11,14.748571,14.817143,14.074286,14.258571,14.258571,52320800
2012-04-12,14.465714,14.99,14.187143,14.894286,14.894286,33845000
2012-04-13,14.987143,15.214286,14.615714,14.881429,14.881429,27695500
2012-04-16,14.944286,15.0,14.342857,14.45,14.45,26727400
2012-04-17,14.528571,15.38,14.527143,15.288571,15.288571,31110800
2012-04-18,15.212857,15.531429,15.178571,15.28,15.28,23503900
2012-04-19,15.01,15.672857,14.897143,15.298571,15.298571,25097100
2012-04-20,15.36,15.452857,15.095714,15.158571,15.158571,18275600
2012-04-23,14.984286,15.0,14.541429,14.548571,14.548571,84274400
2012-04-24,12.36,12.857143,12.328571,12.525714,12.525714,117393500
2012-04-25,12.655714,12.655714,11.651429,12.335714,12.335714,83428800
2012-04-26,12.228571,12.548571,11.972857,12.152857,12.152857,55948900
2012-04-27,12.244286,12.27,11.857143,11.962857,11.962857,36031100
2012-04-30,11.802857,11.838571,11.394286,11.448571,11.448571,52679200
2012-05-01,11.47,11.812857,11.285714,11.622857,11.622857,32983300
2012-05-02,11.534286,11.854286,11.451429,11.747143,11.747143,27384000
2012-05-03,11.687143,11.74,10.788571,10.852857,10.852857,53015900
2012-05-04,10.827143,10.914286,10.301429,10.448571,10.448571,63666400
2012-05-07,10.357143,10.802857,10.332857,10.492857,10.492857,28700000
2012-05-08,10.438571,10.472857,10.082857,10.398571,10.398571,27203400
2012-05-09,10.304286,10.704286,10.191429,10.621429,10.621429,26118400
2012-05-10,10.692857,10.711429,10.3,10.345714,10.345714,26424300
2012-05-11,10.412857,11.198571,10.355714,11.054286,11.054286,62239800
2012-05-14,11.018571,11.235714,10.801429,10.994286,10.994286,37849700
2012-05-15,11.111429,11.328571,11.014286,11.068571,11.068571,31319400
2012-05-16,11.081429,11.205714,10.521429,10.6,10.6,36699600
2012-05-17,10.607143,10.63,10.271429,10.281429,10.281429,23778300
2012-05-18,10.328571,10.392857,9.337143,9.994286,9.994286,29415400
2012-05-21,9.978571,10.312857,9.65,10.248571,10.248571,25143300
2012-05-22,10.257143,10.342857,9.607143,9.672857,9.672857,40014800
2012-05-23,9.638571,10.307143,9.595714,10.272857,10.272857,44100000
2012-05-24,10.217143,10.241429,9.928571,10.038571,10.038571,20742400
2012-05-25,10.085714,10.501429,9.984286,10.031429,10.031429,33371100
2012-05-29,10.151429,10.164286,9.742857,9.92,9.92,31997000
2012-05-30,9.782857,9.857143,9.571429,9.62,9.62,32890900
2012-05-31,9.528571,9.681429,8.91,9.062857,9.062857,53803400
2012-06-01,8.707143,9.104286,8.671429,8.992857,8.992857,35578200
2012-06-04,9.035714,9.32,8.91,9.285714,9.285714,35291200
2012-06-05,9.287143,9.475714,9.178571,9.261429,9.261429,24048500
2012-06-06,9.38,9.767143,9.307143,9.411429,9.411429,30676800
2012-06-07,9.514286,9.557143,9.201429,9.234286,9.234286,21045500
2012-06-08,9.195714,9.445714,9.104286,9.377143,9.377143,22017100
2012-06-11,9.484286,9.512857,8.997143,9.0,9.0,22941100
2012-06-12,9.037143,9.194286,8.907143,9.002857,9.002857,20797700
2012-06-13,8.942857,9.205714,8.875714,8.975714,8.975714,17924900
2012-06-14,8.97,9.021429,8.717143,8.951429,8.951429,26137300
2012-06-15,9.038571,9.418571,8.961429,9.398571,9.398571,33022500
2012-06-18,9.294286,9.564286,9.255714,9.532857,9.532857,22997800
2012-06-19,9.557143,10.068571,9.507143,9.975714,9.975714,27706700
2012-06-20,9.925714,9.935714,9.658571,9.737143,9.737143,26638500
2012-06-21,9.751429,9.777143,9.392857,9.405714,9.405714,17690400
2012-06-22,9.462857,9.752857,9.385714,9.694286,9.694286,18074700
2012-06-25,9.687143,9.932857,9.485714,9.575714,9.575714,30746100
2012-06-26,9.601429,9.672857,9.477143,9.542857,9.542857,15611400
2012-06-27,9.575714,9.607143,9.371429,9.498571,9.498571,15383200
2012-06-28,9.442857,9.722857,9.397143,9.622857,9.622857,15090600
2012-06-29,9.757143,9.822857,9.547143,9.784286,9.784286,19991300
2012-07-02,9.824286,9.842857,9.607143,9.692857,9.692857,12992700
2012-07-03,9.784286,10.397143,9.672857,10.291429,10.291429,25261600
2012-07-05,10.618571,11.842857,10.608571,11.674286,11.674286,104498100
2012-07-06,11.962857,12.2,11.46,11.698571,11.698571,85261400
2012-07-09,11.854286,12.027143,11.45,11.855714,11.855714,43262800
2012-07-10,11.96,11.971429,11.361429,11.461429,11.461429,35242200
2012-07-11,11.442857,12.124286,11.411429,11.662857,11.662857,43044400
2012-07-12,11.645714,12.214286,11.5,12.138571,12.138571,41447700
2012-07-13,12.254286,12.378571,11.988571,12.128571,12.128571,39032000
2012-07-16,12.158571,12.221429,11.804286,11.854286,11.854286,20946800
2012-07-17,11.892857,11.927143,11.524286,11.682857,11.682857,27820800
2012-07-18,11.607143,11.844286,11.534286,11.61,11.61,21576100
2012-07-19,11.708571,12.118571,11.645714,11.874286,11.874286,29133300
2012-07-20,11.808571,11.931429,11.642857,11.688571,11.688571,24369800
2012-07-23,11.532857,11.602857,11.214286,11.42,11.42,30965200
2012-07-24,11.581429,11.781429,11.115714,11.484286,11.484286,64700300
2012-07-25,9.172857,9.542857,8.457143,8.611429,8.611429,173470500
2012-07-26,8.472857,8.494286,8.02,8.144286,8.144286,79756600
2012-07-27,8.194286,8.467143,8.142857,8.417143,8.417143,38009300
2012-07-30,8.418571,8.565714,8.047143,8.25,8.25,29932700
2012-07-31,8.207143,8.331429,8.087143,8.121429,8.121429,17320800
2012-08-01,8.204286,8.254286,7.728571,7.785714,7.785714,33832400
2012-08-02,7.754286,7.955714,7.612857,7.695714,7.695714,23945600
2012-08-03,7.837143,7.925714,7.544286,7.701429,7.701429,37295300
2012-08-06,7.791429,8.167143,7.73,8.112857,8.112857,28527800
2012-08-07,8.135714,8.495714,8.078571,8.271429,8.271429,30769900
2012-08-08,8.224286,8.412857,8.167143,8.257143,8.257143,18194400
2012-08-09,8.227143,8.35,8.178571,8.272857,8.272857,16492700
2012-08-10,8.237143,8.651429,8.128571,8.557143,8.557143,35032200
2012-08-13,8.745714,8.75,8.357143,8.558571,8.558571,33324900
2012-08-14,8.66,9.014286,8.567143,8.822857,8.822857,48119400
2012-08-15,8.861429,9.097143,8.831429,9.037143,9.037143,30844100
2012-08-16,9.065714,9.227143,8.971429,9.187143,9.187143,17630900
2012-08-17,9.268571,9.36,9.072857,9.098571,9.098571,22405600
2012-08-20,9.091429,9.335714,8.88,9.177143,9.177143,26658800
2012-08-21,9.305714,9.521429,9.235714,9.371429,9.371429,23355500
2012-08-22,9.302857,9.485714,9.257143,9.342857,9.342857,18030600
2012-08-23,9.431429,9.491429,9.082857,9.15,9.15,32580800
2012-08-24,9.012857,9.114286,8.835714,9.022857,9.022857,26161800
2012-08-27,9.045714,9.138571,8.894286,8.912857,8.912857,18046700
2012-08-28,8.891429,9.084286,8.881429,8.992857,8.992857,15859200
2012-08-29,9.007143,9.121429,8.935714,9.062857,9.062857,15660400
2012-08-30,9.022857,9.054286,8.595714,8.64,8.64,18679500
2012-08-31,8.758571,8.79,8.441429,8.531429,8.531429,29560300
2012-09-04,8.285714,8.285714,7.59,7.99,7.99,87416700
2012-09-05,7.942857,7.954286,7.761429,7.851429,7.851429,38565100
2012-09-06,7.944286,8.112857,7.737143,8.092857,8.092857,37297400
2012-09-07,8.097143,8.257143,7.978571,8.094286,8.094286,29617700
2012-09-10,8.048571,8.147143,7.944286,7.988571,7.988571,24892700
2012-09-11,7.985714,8.195714,7.871429,8.165714,8.165714,33040000
2012-09-12,8.214286,8.361429,8.08,8.172857,8.172857,22096900
2012-09-13,8.124286,8.311429,8.012857,8.285714,8.285714,24490900
2012-09-14,8.357143,8.774286,8.328571,8.645714,8.645714,33067300
2012-09-17,8.425714,8.428571,8.11,8.145714,8.145714,36278900
2012-09-18,8.184286,8.331429,7.974286,8.008571,8.008571,30298100
2012-09-19,8.105714,8.271429,7.957143,8.148571,8.148571,35348600
2012-09-20,8.06,8.398571,8.057143,8.391429,8.391429,37217600
2012-09-21,8.49,8.531429,8.201429,8.255714,8.255714,30074800
2012-09-24,8.122857,8.262857,8.041429,8.055714,8.055714,23661400
2012-09-25,8.107143,8.137143,7.671429,7.685714,7.685714,41858600
2012-09-26,7.712857,7.99,7.578571,7.875714,7.875714,36625400
2012-09-27,7.98,8.014286,7.737143,7.935714,7.935714,21350700
2012-09-28,7.862857,7.972857,7.745714,7.777143,7.777143,15932700
