,Date,Close,Predicted
0,2019-03-27,18.322001,18.789026
1,2019-03-28,18.574667,19.299072
2,2019-03-29,18.657333,19.542622
3,2019-04-01,19.278667,19.601128
4,2019-04-02,19.058666,20.178875
5,2019-04-03,19.454,20.027952
6,2019-04-04,17.851999,20.401503
7,2019-04-05,18.330667,18.917564
8,2019-04-08,18.213333,19.266367
9,2019-04-09,18.153999,19.22944
10,2019-04-10,18.403999,19.166092
11,2019-04-11,17.894667,19.351034
12,2019-04-12,17.846666,18.885094
13,2019-04-15,17.758667,18.777847
14,2019-04-16,18.224001,18.731876
15,2019-04-17,18.082001,19.196108
16,2019-04-18,18.217333,19.063576
17,2019-04-22,17.516666,19.172073
18,2019-04-23,17.593332,18.506248
19,2019-04-24,17.243999,18.547424
20,2019-04-25,16.508667,18.25441
21,2019-04-26,15.676,17.543615
22,2019-04-29,16.098,16.697598
23,2019-04-30,15.912667,17.066853
24,2019-05-01,15.600667,16.929043
25,2019-05-02,16.273333,16.595888
26,2019-05-03,17.002001,17.199982
27,2019-05-06,17.022667,17.934656
28,2019-05-07,16.470667,17.977913
29,2019-05-08,16.322666,17.451181
30,2019-05-09,16.132,17.292564
31,2019-05-10,15.968,17.132282
32,2019-05-13,15.134,16.998186
33,2019-05-14,15.487333,16.195236
34,2019-05-15,15.463333,16.453938
35,2019-05-16,15.222,16.457571
36,2019-05-17,14.068667,16.220741
37,2019-05-20,13.690667,15.100504
38,2019-05-21,13.672,14.685887
39,2019-05-22,12.848667,14.680302
40,2019-05-23,13.032667,13.92738
41,2019-05-24,12.708667,14.029414
42,2019-05-28,12.58,13.729035
43,2019-05-29,12.657333,13.567717
44,2019-05-30,12.548,13.639672
45,2019-05-31,12.344,13.568044
46,2019-06-03,11.931333,13.345718
47,2019-06-04,12.906667,12.955099
48,2019-06-05,13.106,13.869025
49,2019-06-06,13.73,14.12249
50,2019-06-07,13.633333,14.695678
51,2019-06-10,14.192,14.618286
52,2019-06-11,14.473333,15.139121
53,2019-06-12,13.950667,15.453432
54,2019-06-13,14.260667,14.997635
55,2019-06-14,14.328,15.245683
56,2019-06-17,15.002,15.346634
57,2019-06-18,14.982667,15.980982
58,2019-06-19,15.095333,15.988857
59,2019-06-20,14.641333,16.075832
60,2019-06-21,14.790667,15.633771
61,2019-06-24,14.909333,15.77453
62,2019-06-25,14.650667,15.922595
63,2019-06-26,14.618,15.683174
64,2019-06-27,14.856,15.611204
65,2019-06-28,14.897333,15.835112
66,2019-07-01,15.144667,15.889315
67,2019-07-02,14.97,16.119656
68,2019-07-03,15.66,15.972181
69,2019-07-05,15.54,16.602007
70,2019-07-08,15.356,16.540222
71,2019-07-09,15.337333,16.35106
72,2019-07-10,15.928,16.31935
73,2019-07-11,15.906667,16.900072
74,2019-07-12,16.338667,16.911394
75,2019-07-15,16.9,17.302914
76,2019-07-16,16.825333,17.85045
77,2019-07-17,16.990667,17.79924
78,2019-07-18,16.902666,17.944626
79,2019-07-19,17.212,17.896173
80,2019-07-22,17.045334,18.185694
81,2019-07-23,17.344667,18.047852
82,2019-07-24,17.658667,18.32036
83,2019-07-25,15.254667,18.622383
84,2019-07-26,15.202667,16.356638
85,2019-07-29,15.718,16.153395
86,2019-07-30,16.150667,16.731192
87,2019-07-31,16.107332,17.180212
88,2019-08-01,15.59,17.087719
89,2019-08-02,15.622667,16.564943
90,2019-08-05,15.221333,16.531506
91,2019-08-06,15.383333,16.220898
92,2019-08-07,15.561333,16.40381
93,2019-08-08,15.886667,16.566566
94,2019-08-09,15.667333,16.860134
95,2019-08-12,15.267333,16.64329
96,2019-08-13,15.666667,16.253435
97,2019-08-14,14.641333,16.623468
98,2019-08-15,14.376,15.704588
99,2019-08-16,14.662667,15.383194
100,2019-08-19,15.122,15.659347
101,2019-08-20,15.057333,16.118023
102,2019-08-21,14.722,16.04305
103,2019-08-22,14.81,15.709162
104,2019-08-23,14.093333,15.763542
105,2019-08-26,14.333333,15.118843
106,2019-08-27,14.272,15.331647
107,2019-08-28,14.372667,15.303953
108,2019-08-29,14.780667,15.372694
109,2019-08-30,15.040667,15.7388735
110,2019-09-03,15.000667,16.017384
111,2019-09-04,14.712,15.973655
112,2019-09-05,15.305333,15.702479
113,2019-09-06,15.163333,16.26839
114,2019-09-09,15.452667,16.182716
115,2019-09-10,15.702667,16.43617
116,2019-09-11,16.473333,16.682163
117,2019-09-12,16.391333,17.419508
118,2019-09-13,16.346666,17.373243
119,2019-09-16,16.187332,17.321768
120,2019-09-17,16.319332,17.172058
121,2019-09-18,16.232668,17.306208
122,2019-09-19,16.440001,17.246078
123,2019-09-20,16.041332,17.433218
124,2019-09-23,16.082001,17.049625
125,2019-09-24,14.880667,17.048729
126,2019-09-25,15.246667,15.92953
127,2019-09-26,16.170668,16.214155
128,2019-09-27,16.142,17.143091
129,2019-09-30,16.058001,17.157776
130,2019-10-01,16.312668,17.00592
131,2019-10-02,16.208668,17.246372
132,2019-10-03,15.535333,17.181524
133,2019-10-04,15.428667,16.556757
134,2019-10-07,15.848,16.446163
135,2019-10-08,16.003332,16.837791
136,2019-10-09,16.302,16.9984
137,2019-10-10,16.316,17.269083
138,2019-10-11,16.525999,17.282003
139,2019-10-14,17.130667,17.46803
140,2019-10-15,17.192667,18.072773
141,2019-10-16,17.316668,18.18799
142,2019-10-17,17.464666,18.2841
143,2019-10-18,17.129999,18.429037
144,2019-10-21,16.9,18.128689
145,2019-10-22,17.038668,17.890688
146,2019-10-23,16.978666,18.031216
147,2019-10-24,19.978666,17.983074
148,2019-10-25,21.875334,20.804096
149,2019-10-28,21.847334,22.777632
150,2019-10-29,21.081333,22.751915
151,2019-10-30,21.000668,21.956142
152,2019-10-31,20.994667,21.924622
153,2019-11-01,20.887333,22.011433
154,2019-11-04,21.164667,21.969404
155,2019-11-05,21.148001,22.188292
156,2019-11-06,21.771999,22.101189
157,2019-11-07,22.369333,22.65488
158,2019-11-08,22.476,23.278923
159,2019-11-11,23.006001,23.414534
160,2019-11-12,23.328667,23.89962
161,2019-11-13,23.073999,24.255024
162,2019-11-14,23.290001,24.031569
163,2019-11-15,23.478001,24.22186
164,2019-11-18,23.332666,24.437344
165,2019-11-19,23.968,24.29685
166,2019-11-20,23.481333,24.880136
167,2019-11-21,23.655333,24.462769
168,2019-11-22,22.202667,24.56613
169,2019-11-25,22.422667,23.217777
170,2019-11-26,21.927999,23.356075
171,2019-11-27,22.086,22.931479
172,2019-11-29,21.996,23.056547
173,2019-12-02,22.324667,22.946484
174,2019-12-03,22.413334,23.241264
175,2019-12-04,22.202,23.323345
176,2019-12-05,22.024668,23.138111
177,2019-12-06,22.392668,22.967644
178,2019-12-09,22.635332,23.319174
179,2019-12-10,23.256001,23.588034
180,2019-12-11,23.513332,24.174643
181,2019-12-12,23.978666,24.43927
182,2019-12-13,23.892668,24.871904
183,2019-12-16,25.433332,24.818968
184,2019-12-17,25.266001,26.290775
185,2019-12-18,26.209999,26.237122
186,2019-12-19,26.936001,27.08267
187,2019-12-20,27.039333,27.826292
188,2019-12-23,27.948,27.96842
189,2019-12-24,28.35,28.80971
190,2019-12-26,28.729334,29.28379
191,2019-12-27,28.691999,29.639406
192,2019-12-30,27.646667,29.610874
193,2019-12-31,27.888666,28.635395
194,2020-01-02,28.684,28.794186
195,2020-01-03,29.534,29.618107
196,2020-01-06,30.102667,30.460754
197,2020-01-07,31.270666,30.98066
198,2020-01-08,32.809334,32.08447
199,2020-01-09,32.089333,33.599247
200,2020-01-10,31.876667,33.01874
201,2020-01-13,34.990665,32.768177
202,2020-01-14,35.861332,35.764244
203,2020-01-15,34.566666,36.81792
204,2020-01-16,34.232666,35.52463
205,2020-01-17,34.033333,35.087765
206,2020-01-21,36.48,34.9495
207,2020-01-22,37.970669,37.31034
208,2020-01-23,38.146667,38.92773
209,2020-01-24,37.654667,39.044514
210,2020-01-27,37.201332,38.438282
211,2020-01-28,37.793331,38.05292
212,2020-01-29,38.732666,38.69319
213,2020-01-30,42.720669,39.69328
214,2020-01-31,43.371334,43.498363
215,2020-02-03,52.0,44.244446
216,2020-02-04,59.137333,52.360516
217,2020-02-05,48.98,59.699627
218,2020-02-06,49.930668,50.3045
219,2020-02-07,49.871334,50.411633
220,2020-02-10,51.418667,51.01979
221,2020-02-11,51.625332,52.645557
222,2020-02-12,51.152668,52.787926
223,2020-02-13,53.599998,52.229298
224,2020-02-14,53.335335,54.108784
225,2020-02-18,57.226665,54.16582
226,2020-02-19,61.161331,57.99269
227,2020-02-20,59.960667,61.924267
228,2020-02-21,60.066666,60.932865
229,2020-02-24,55.585999,60.80336
230,2020-02-25,53.327332,56.73409
231,2020-02-26,51.919998,54.410843
232,2020-02-27,45.266666,53.106735
233,2020-02-28,44.532665,46.79124
234,2020-03-02,49.574669,45.476852
235,2020-03-03,49.700668,50.332615
236,2020-03-04,49.966667,50.70044
237,2020-03-05,48.302666,50.624302
238,2020-03-06,46.898666,49.061573
239,2020-03-09,40.533333,47.668568
240,2020-03-10,43.021999,41.73937
241,2020-03-11,42.282001,43.970833
242,2020-03-12,37.369999,43.484367
243,2020-03-13,36.441334,38.55707
244,2020-03-16,29.671333,37.222973
245,2020-03-17,28.68,30.935137
246,2020-03-18,24.081333,29.579212
247,2020-03-19,28.509333,25.409199
248,2020-03-20,28.502001,29.356945
249,2020-03-23,28.952667,29.430859
250,2020-03-24,33.666668,29.719307
251,2020-03-25,35.950001,34.075577
252,2020-03-26,35.210667,36.663837
253,2020-03-27,34.290668,36.02509
254,2020-03-30,33.475334,35.154926
255,2020-03-31,34.933334,34.47692
256,2020-04-01,32.104,35.845062
257,2020-04-02,30.298,33.361076
258,2020-04-03,32.000668,31.35049
259,2020-04-06,34.416,32.80048
260,2020-04-07,36.363335,35.276657
261,2020-04-08,36.589333,37.179905
262,2020-04-09,38.200001,37.404602
263,2020-04-13,43.396667,38.853184
264,2020-04-14,47.326,43.952652
265,2020-04-15,48.655334,48.138744
266,2020-04-16,49.680668,49.51166
267,2020-04-17,50.259335,50.429123
268,2020-04-20,49.757332,51.084373
269,2020-04-21,45.781334,50.75157
270,2020-04-22,48.807335,47.04509
271,2020-04-23,47.042,49.690033
272,2020-04-24,48.343334,48.226612
273,2020-04-27,53.25,49.20385
274,2020-04-28,51.274666,53.89892
275,2020-04-29,53.367332,52.290382
276,2020-04-30,52.125332,53.917362
277,2020-05-01,46.754665,53.06977
278,2020-05-04,50.745998,47.943867
279,2020-05-05,51.214001,51.418373
280,2020-05-06,52.172001,52.4316
281,2020-05-07,52.002666,53.08091
282,2020-05-08,54.627998,52.796337
283,2020-05-11,54.085999,55.32613
284,2020-05-12,53.960667,54.90613
285,2020-05-13,52.730667,54.877846
286,2020-05-14,53.555332,53.746315
287,2020-05-15,53.278,54.43711
288,2020-05-18,54.242001,54.268085
289,2020-05-19,53.867332,55.165405
290,2020-05-20,54.370667,54.80057
291,2020-05-21,55.173332,55.197567
292,2020-05-22,54.458668,56.011803
293,2020-05-26,54.591331,55.417606
294,2020-05-27,54.681999,55.473965
295,2020-05-28,53.720669,55.600754
296,2020-05-29,55.666668,54.700367
297,2020-06-01,59.873333,56.47618
298,2020-06-02,58.770668,60.65213
299,2020-06-03,58.863998,59.759567
300,2020-06-04,57.625332,59.61745
301,2020-06-05,59.043999,58.53867
302,2020-06-08,63.327999,59.916794
303,2020-06-09,62.711334,64.180824
304,2020-06-10,68.33667,63.852753
305,2020-06-11,64.856003,68.87989
306,2020-06-12,62.352001,65.90903
307,2020-06-15,66.059998,63.271465
308,2020-06-16,65.475334,66.82156
309,2020-06-17,66.119331,66.78691
310,2020-06-18,66.930664,67.08629
311,2020-06-19,66.726669,67.85744
312,2020-06-22,66.288002,67.66111
313,2020-06-23,66.785332,67.133896
314,2020-06-24,64.056664,67.79202
315,2020-06-25,65.732002,65.21617
316,2020-06-26,63.982666,66.57333
317,2020-06-29,67.290001,65.12035
318,2020-06-30,71.987335,68.09175
319,2020-07-01,74.641998,72.75014
320,2020-07-02,80.577332,75.49943
321,2020-07-06,91.438667,81.07659
322,2020-07-07,92.657333,91.79837
323,2020-07-08,91.05867,93.54145
324,2020-07-09,92.952003,91.86697
325,2020-07-10,102.976669,93.77168
326,2020-07-13,99.804001,103.67839
327,2020-07-14,101.120003,101.31886
328,2020-07-15,103.067329,102.08304
329,2020-07-16,100.042664,103.92826
330,2020-07-17,100.056,101.22025
331,2020-07-20,109.533333,101.090805
332,2020-07-21,104.557335,110.35878
333,2020-07-22,106.155334,106.0189
334,2020-07-23,100.87133,106.75963
335,2020-07-24,94.466667,102.09721
336,2020-07-27,102.639999,95.768394
337,2020-07-28,98.432671,103.3024
338,2020-07-29,99.940666,100.2222
339,2020-07-30,99.166,100.76659
340,2020-07-31,95.384003,99.9791
341,2020-08-03,99.0,96.48801
342,2020-08-04,99.133331,99.616745
343,2020-08-05,99.001335,100.42033
344,2020-08-06,99.305336,100.069756
345,2020-08-07,96.847336,100.147995
346,2020-08-10,94.571335,97.981636
347,2020-08-11,91.625999,95.59675
348,2020-08-12,103.650665,92.87263
349,2020-08-13,108.066666,104.22349
350,2020-08-14,110.047333,109.08743
351,2020-08-17,122.375999,110.76005
352,2020-08-18,125.806,122.25777
353,2020-08-19,125.235336,126.425316
354,2020-08-20,133.455338,125.8864
355,2020-08-21,136.665329,133.83737
356,2020-08-24,134.279999,137.60555
357,2020-08-25,134.889328,135.17424
358,2020-08-26,143.544662,135.69212
359,2020-08-27,149.25,144.04404
360,2020-08-28,147.559998,149.7965
361,2020-08-31,166.106674,148.35522
362,2020-09-01,158.350006,165.45554
363,2020-09-02,149.123337,159.26268
364,2020-09-03,135.666672,149.69957
365,2020-09-04,139.440002,136.86375
366,2020-09-08,110.07,140.32912
367,2020-09-09,122.09333,112.89259
368,2020-09-10,123.779999,122.3531
369,2020-09-11,124.239998,124.89568
370,2020-09-14,139.873337,124.71796
371,2020-09-15,149.919998,138.91211
372,2020-09-16,147.253326,149.77586
373,2020-09-17,141.143326,147.17908
374,2020-09-18,147.383331,141.43387
375,2020-09-21,149.796661,147.80817
376,2020-09-22,141.410004,150.66226
377,2020-09-23,126.786667,142.96918
378,2020-09-24,129.263336,128.28012
379,2020-09-25,135.779999,129.68202
380,2020-09-28,140.399994,136.52449
381,2020-09-29,139.690002,141.31204
382,2020-09-30,143.003326,140.27791
383,2020-10-01,149.386673,142.83162
384,2020-10-02,138.363327,149.17233
385,2020-10-05,141.893326,139.61607
386,2020-10-06,137.993332,142.3778
387,2020-10-07,141.766663,139.20157
388,2020-10-08,141.973328,142.43433
389,2020-10-09,144.666672,142.78134
390,2020-10-12,147.433334,145.28839
391,2020-10-13,148.883331,147.66017
392,2020-10-14,153.766663,149.28133
393,2020-10-15,149.626663,154.0264
394,2020-10-16,146.556671,150.41675
395,2020-10-19,143.610001,147.22307
396,2020-10-20,140.646667,144.40218
397,2020-10-21,140.880005,141.68654
398,2020-10-22,141.929993,141.70587
399,2020-10-23,140.210007,142.72198
400,2020-10-26,140.093338,140.91077
401,2020-10-27,141.559998,140.50351
