,Date,Close,Predicted
0,2019-03-27,44.125,44.642982
1,2019-03-28,44.3125,44.700954
2,2019-03-29,44.889999,44.800774
3,2019-04-01,45.57,45.338955
4,2019-04-02,45.75,45.978233
5,2019-04-03,47.154999,46.14217
6,2019-04-04,47.064999,47.538666
7,2019-04-05,47.737499,47.539623
8,2019-04-08,47.947498,48.133854
9,2019-04-09,47.314999,48.3988
10,2019-04-10,48.025002,47.822685
11,2019-04-11,47.884998,48.444054
12,2019-04-12,47.502499,48.402634
13,2019-04-15,46.174999,47.99409
14,2019-04-16,47.052502,46.68823
15,2019-04-17,46.822498,47.471817
16,2019-04-18,46.575001,47.32774
17,2019-04-22,47.1175,47.060116
18,2019-04-23,47.6675,47.52866
19,2019-04-24,47.7925,48.085403
20,2019-04-25,46.727501,48.2117
21,2019-04-26,44.522499,47.2202
22,2019-04-29,44.8325,45.073093
23,2019-04-30,45.25,45.267597
24,2019-05-01,45.1175,45.787586
25,2019-05-02,45.797501,45.653004
26,2019-05-03,45.752499,46.19256
27,2019-05-06,44.962502,46.16059
28,2019-05-07,43.2775,45.38146
29,2019-05-08,43.48,43.794636
30,2019-05-09,42.547501,43.96218
31,2019-05-10,42.205002,43.1238
32,2019-05-13,39.612499,42.724007
33,2019-05-14,40.509998,40.220654
34,2019-05-15,39.895,40.89921
35,2019-05-16,40.047501,40.426334
36,2019-05-17,39.1325,40.53194
37,2019-05-20,37.9375,39.62771
38,2019-05-21,38.764999,38.435524
39,2019-05-22,38.049999,39.15295
40,2019-05-23,36.830002,38.620014
41,2019-05-24,36.287498,37.388878
42,2019-05-28,35.8325,36.769318
43,2019-05-29,35.084999,36.36131
44,2019-05-30,34.7775,35.623314
45,2019-05-31,33.865002,35.315163
46,2019-06-03,33.445,34.426186
47,2019-06-04,35.75,33.94138
48,2019-06-05,35.32,36.137268
49,2019-06-06,35.945,35.884365
50,2019-06-07,36.375,36.34284
51,2019-06-10,37.107498,36.794834
52,2019-06-11,37.6875,37.551334
53,2019-06-12,36.549999,38.145428
54,2019-06-13,37.064999,37.14434
55,2019-06-14,36.16,37.518414
56,2019-06-17,36.2575,36.72653
57,2019-06-18,38.220001,36.785713
58,2019-06-19,38.279999,38.649666
59,2019-06-20,38.525002,38.817596
60,2019-06-21,37.939999,38.928825
61,2019-06-24,38.165001,38.401855
62,2019-06-25,37.869999,38.624775
63,2019-06-26,39.814999,38.39531
64,2019-06-27,40.807499,40.270473
65,2019-06-28,41.057499,41.2872
66,2019-07-01,41.5425,41.486874
67,2019-07-02,40.557499,41.91872
68,2019-07-03,40.6875,41.060944
69,2019-07-05,40.057499,41.152935
70,2019-07-08,39.302502,40.638096
71,2019-07-09,39.327499,39.885307
72,2019-07-10,40.014999,39.816315
73,2019-07-11,41.57,40.489857
74,2019-07-12,41.9025,41.969254
75,2019-07-15,41.817501,42.34003
76,2019-07-16,41.77,42.227936
77,2019-07-17,42.427502,42.17404
78,2019-07-18,42.544998,42.868645
79,2019-07-19,42.110001,43.061256
80,2019-07-22,42.830002,42.640915
81,2019-07-23,43.915001,43.26073
82,2019-07-24,44.665001,44.336475
83,2019-07-25,43.345001,45.101578
84,2019-07-26,43.767502,43.858574
85,2019-07-29,43.705002,44.162003
86,2019-07-30,43.862499,44.186512
87,2019-07-31,42.18,44.366627
88,2019-08-01,41.23,42.76503
89,2019-08-02,40.297501,41.739243
90,2019-08-05,37.697498,40.811077
91,2019-08-06,38.087502,38.35267
92,2019-08-07,38.4725,38.577084
93,2019-08-08,39.564999,39.00516
94,2019-08-09,38.544998,39.99505
95,2019-08-12,37.862499,39.01152
96,2019-08-13,39.012501,38.28631
97,2019-08-14,37.517502,39.362915
98,2019-08-15,37.192501,38.12673
99,2019-08-16,39.889999,37.710304
100,2019-08-19,42.695,40.263702
101,2019-08-20,41.967499,43.08797
102,2019-08-21,42.807499,42.429893
103,2019-08-22,42.869999,43.120262
104,2019-08-23,40.610001,43.285286
105,2019-08-26,41.362499,41.20444
106,2019-08-27,40.450001,41.862778
107,2019-08-28,40.305,41.13213
108,2019-08-29,41.75,40.817856
109,2019-08-30,41.877499,42.144085
110,2019-09-03,41.0425,42.374943
111,2019-09-04,42.189999,41.46716
112,2019-09-05,44.935001,42.543026
113,2019-09-06,44.662498,45.29855
114,2019-09-09,45.125,45.164692
115,2019-09-10,45.794998,45.51792
116,2019-09-11,46.0825,46.190166
117,2019-09-12,46.067501,46.527367
118,2019-09-13,45.485001,46.55908
119,2019-09-16,45.052502,46.04337
120,2019-09-17,45.267502,45.545483
121,2019-09-18,44.994999,45.726944
122,2019-09-19,44.235001,45.521004
123,2019-09-20,43.172501,44.744663
124,2019-09-23,43.709999,43.6708
125,2019-09-24,43.1325,44.136505
126,2019-09-25,44.557499,43.656105
127,2019-09-26,44.334999,44.954952
128,2019-09-27,42.939999,44.80992
129,2019-09-30,43.517502,43.415718
130,2019-10-01,43.5,43.878075
131,2019-10-02,43.259998,44.013344
132,2019-10-03,45.327499,43.766304
133,2019-10-04,45.4925,45.694454
134,2019-10-07,46.0825,45.97391
135,2019-10-08,44.307499,46.43178
136,2019-10-09,45.177502,44.811455
137,2019-10-10,45.7575,45.576965
138,2019-10-11,46.497501,46.239388
139,2019-10-14,46.6325,47.00526
140,2019-10-15,49.092499,47.08893
141,2019-10-16,48.552502,49.390728
142,2019-10-17,48.572498,49.01375
143,2019-10-18,47.622501,48.973747
144,2019-10-21,49.002499,48.127018
145,2019-10-22,48.9025,49.42463
146,2019-10-23,48.772499,49.434914
147,2019-10-24,49.215,49.28189
148,2019-10-25,51.134998,49.626804
149,2019-10-28,51.697498,51.481487
150,2019-10-29,50.73,52.134945
151,2019-10-30,50.75,51.211647
152,2019-10-31,50.255001,51.15573
153,2019-11-01,50.647499,50.74311
154,2019-11-04,52.625,51.13512
155,2019-11-05,52.4025,53.062412
156,2019-11-06,51.907501,52.91911
157,2019-11-07,52.084999,52.299442
158,2019-11-08,51.945,52.469242
159,2019-11-11,52.044998,52.430748
160,2019-11-12,52.4025,52.529514
161,2019-11-13,52.142502,52.899296
162,2019-11-14,52.447498,52.626034
163,2019-11-15,51.047501,52.850353
164,2019-11-18,53.07,51.573147
165,2019-11-19,51.997501,53.415718
166,2019-11-20,52.794998,52.557877
167,2019-11-21,52.544998,53.19794
168,2019-11-22,52.7225,52.99656
169,2019-11-25,55.302502,53.16957
170,2019-11-26,54.25,55.614323
171,2019-11-27,54.560001,54.82159
